,cyclone_name,cyclone_id,sar_time,file,match_type,analysis_center_quality_flag,analysis_rmax,analysis_vmax,vmax,sar_aeqd_path,sargeo_path,nan_ratio_within_100km,split
1016,CHIDO,sh042025,2024-12-12 01:55:49,rcm2-sc50mb-owi-cm-20241212t015549-20241212t015703-00003-xxxxx_ll_gd_GEO-IRWIN.nc,exact_contains,0.6,17000.0,66.06388888888888,66,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh042025/rcm2-sc50mb-owi-cm-20241212t015549-20241212t015703-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh042025/IRWIN/rcm2-sc50mb-owi-cm-20241212t015549-20241212t015703-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.0,train
1017,CHIDO,sh042025,2024-12-13 15:05:58,rcm3-sclna-owi-cm-20241213t150558-20241213t150715-00003-xxxxx_ll_gd_GEO-IRWIN.nc,exact_contains,0.0,18000.0,63.70634814814815,60,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh042025/rcm3-sclna-owi-cm-20241213t150558-20241213t150715-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh042025/IRWIN/rcm3-sclna-owi-cm-20241213t150558-20241213t150715-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.0044614404079031,train
1019,CHIDO,sh042025,2024-12-12 14:58:04,rcm3-sclnd-owi-cm-20241212t145804-20241212t145921-00003-xxxxx_ll_gd_GEO-IRWIN.nc,exact_contains,0.6,13000.0,66.17741851851852,67,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh042025/rcm3-sclnd-owi-cm-20241212t145804-20241212t145921-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh042025/IRWIN/rcm3-sclnd-owi-cm-20241212t145804-20241212t145921-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.0,train
1021,TRAMI,wp222024,2024-10-24 22:03:18,rcm3-sc50ma-owi-cm-20241024t220318-20241024t220417-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.8,141000.0,30.616743063275287,27,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp222024/rcm3-sc50ma-owi-cm-20241024t220318-20241024t220417-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp222024/IRWIN/rcm3-sc50ma-owi-cm-20241024t220318-20241024t220417-00003-______ll_gd_GEO-IRWIN.nc,0.0080305927342256,train
1022,TRAMI,wp222024,2024-10-22 09:51:12,rcm3-sc50mc-owi-cm-20241022t095112-20241022t095229-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.9,168000.0,25.403049793750345,21,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp222024/rcm3-sc50mc-owi-cm-20241022t095112-20241022t095229-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp222024/IRWIN/rcm3-sc50mc-owi-cm-20241022t095112-20241022t095229-00003-______ll_gd_GEO-IRWIN.nc,0.0590184831102613,train
1026,TRAMI,wp222024,2024-10-23 09:59:51,rcm3-sc50mc-owi-cm-20241023t095951-20241023t100109-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.8,101000.0,31.37032317735076,23,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp222024/rcm3-sc50mc-owi-cm-20241023t095951-20241023t100109-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp222024/IRWIN/rcm3-sc50mc-owi-cm-20241023t095951-20241023t100109-00003-______ll_gd_GEO-IRWIN.nc,0.0766093052899936,train
1029,ETA,al292020,2020-11-12 23:21:03,s1a-iw-owi-cm-20201112t232103-20201112t232243-000003-041CD6_ll_gd_GEO-IRWIN.nc,exact_contains,4.2,132000.0,17.262044444444445,20,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al292020/s1a-iw-owi-cm-20201112t232103-20201112t232243-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al292020/IRWIN/s1a-iw-owi-cm-20201112t232103-20201112t232243-000003-041CD6_ll_gd_GEO-IRWIN.nc,0.1205863607393244,test
1030,ETA,al292020,2020-11-10 23:37:27,rs2-scwa-owi-cm-20201110t233727-20201110t233842-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,106000.0,27.40861912791441,28,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al292020/rs2-scwa-owi-cm-20201110t233727-20201110t233842-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al292020/IRWIN/rs2-scwa-owi-cm-20201110t233727-20201110t233842-00003-______ll_gd_GEO-IRWIN.nc,0.2235818992989165,test
1032,ETA,al292020,2020-11-09 11:17:23,rs2-scwa-owi-cm-20201109t111723-20201109t111839-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.15,47000.0,21.85676780459053,26,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al292020/rs2-scwa-owi-cm-20201109t111723-20201109t111839-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al292020/IRWIN/rs2-scwa-owi-cm-20201109t111723-20201109t111839-00003-______ll_gd_GEO-IRWIN.nc,0.1936265137029955,test
1033,HALEH,sh172019,2019-03-07 00:47:54,s1b-ew-owi-cm-20190307t004754-20190307t005102-000003-01C845_ll_gd_GEO-IRWIN.nc,exact_contains,0.0,35000.0,42.83488148148148,36,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh172019/s1b-ew-owi-cm-20190307t004754-20190307t005102-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh172019/IRWIN/s1b-ew-owi-cm-20190307t004754-20190307t005102-000003-01C845_ll_gd_GEO-IRWIN.nc,0.0978967495219885,test
1034,HALEH,sh172019,2019-03-06 13:53:26,s1b-ew-owi-cm-20190306t135326-20190306t135533-000003-01C808_ll_gd_GEO-IRWIN.nc,exact_contains,0.0,41000.0,45.42940370370371,39,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh172019/s1b-ew-owi-cm-20190306t135326-20190306t135533-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh172019/IRWIN/s1b-ew-owi-cm-20190306t135326-20190306t135533-000003-01C808_ll_gd_GEO-IRWIN.nc,0.0,test
1035,HALEH,sh172019,2019-03-09 14:13:17,s1b-ew-owi-cm-20190309t141317-20190309t141622-000003-01C976_ll_gd_GEO-IRWIN.nc,exact_contains,0.6,179000.0,25.009696296296298,19,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh172019/s1b-ew-owi-cm-20190309t141317-20190309t141622-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh172019/IRWIN/s1b-ew-owi-cm-20190309t141317-20190309t141622-000003-01C976_ll_gd_GEO-IRWIN.nc,0.0,test
1036,HALEH,sh172019,2019-03-03 13:31:23,s1b-ew-owi-cm-20190303t133123-20190303t133257-000003-01C6A0_ll_gd_GEO-IRWIN.nc,exact_contains,0.0,47000.0,41.42803703703704,37,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh172019/s1b-ew-owi-cm-20190303t133123-20190303t133257-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh172019/IRWIN/s1b-ew-owi-cm-20190303t133123-20190303t133257-000003-01C6A0_ll_gd_GEO-IRWIN.nc,0.0,test
1037,HALEH,sh172019,2019-03-08 14:24:34,s1a-ew-owi-cm-20190308t142434-20190308t142620-000003-02EEA4_ll_gd_GEO-IRWIN.nc,exact_contains,0.0,168000.0,28.209125925925925,21,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh172019/s1a-ew-owi-cm-20190308t142434-20190308t142620-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh172019/IRWIN/s1a-ew-owi-cm-20190308t142434-20190308t142620-000003-02EEA4_ll_gd_GEO-IRWIN.nc,0.1537284894837476,test
1039,NANMADOL,wp162022,2022-09-16 21:03:35,rs2-scwa-owi-cm-20220916t210335-20220916t210558-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.0,15000.0,62.42532962962963,68,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp162022/rs2-scwa-owi-cm-20220916t210335-20220916t210558-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp162022/IRWIN/rs2-scwa-owi-cm-20220916t210335-20220916t210558-00003-______ll_gd_GEO-IRWIN.nc,0.0,val
1040,IVO,ep092025,2025-08-10 13:43:03,rcm1-sc50mb-owi-cm-20250810t134303-20250810t134419-00003-xxxxx_ll_gd_GEO-IRWIN.nc,exact_contains,0.3,42000.0,20.135115706181605,18,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep092025no_env/rcm1-sc50mb-owi-cm-20250810t134303-20250810t134419-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep092025/IRWIN/rcm1-sc50mb-owi-cm-20250810t134303-20250810t134419-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.1465901848311026,train
1042,IVO,ep092025,2025-08-07 00:55:39,s1a-iw-owi-cm-20250807t005539-20250807t005633-000003-0782C5_ll_gd_GEO-IRWIN.nc,exact_contains,3.55,48000.0,7.174337037037038,18,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep092025no_env/s1a-iw-owi-cm-20250807t005539-20250807t005633-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep092025/IRWIN/s1a-iw-owi-cm-20250807t005539-20250807t005633-000003-0782C5_ll_gd_GEO-IRWIN.nc,0.4367112810707457,train
1043,IVO,ep092025,2025-08-10 01:50:17,rcm1-sc50mc-owi-cm-20250810t015017-20250810t015131-00003-xxxxx_ll_gd_GEO-IRWIN.nc,exact_contains,0.8,40000.0,24.596252521914,22,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep092025no_env/rcm1-sc50mc-owi-cm-20250810t015017-20250810t015131-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep092025/IRWIN/rcm1-sc50mc-owi-cm-20250810t015017-20250810t015131-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.3191841937539834,train
1044,DARIAN,sh052023,2022-12-29 00:40:58,s1a-ew-owi-cm-20221229t004058-20221229t004303-000003-0593A7_ll_gd_GEO-IRWIN.nc,exact_contains,0.0,101000.0,26.72206326586307,28,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh052023/s1a-ew-owi-cm-20221229t004058-20221229t004303-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh052023/IRWIN/s1a-ew-owi-cm-20221229t004058-20221229t004303-000003-0593A7_ll_gd_GEO-IRWIN.nc,0.1314212874442319,train
1046,DARIAN,sh052023,2022-12-30 00:47:42,rcm3-sclna-owi-cm-20221230t004731-20221230t004911-00003-______ll_gd_GEO-IRWIN.nc,fuzzy_sat_time,0.0,105000.0,29.331021815130523,23,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh052023/rcm3-sclna-owi-cm-20221230t004742-20221230t004857-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh052023/IRWIN/rcm3-sclna-owi-cm-20221230t004731-20221230t004911-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
1047,DARIAN,sh052023,2022-12-25 23:39:58,rcm1-sclnd-owi-cm-20221225t233958-20221225t234125-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.95,30000.0,43.84450370370068,56,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh052023/rcm1-sclnd-owi-cm-20221225t233958-20221225t234125-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh052023/IRWIN/rcm1-sclnd-owi-cm-20221225t233958-20221225t234125-00003-______ll_gd_GEO-IRWIN.nc,0.3205863607393244,train
1048,DARIAN,sh052023,2022-12-28 13:25:46,rcm1-sclnc-owi-cm-20221228t132546-20221228t132754-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,103000.0,30.191277481474128,28,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh052023/rcm1-sclnc-owi-cm-20221228t132546-20221228t132754-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh052023/IRWIN/rcm1-sclnc-owi-cm-20221228t132546-20221228t132754-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
1049,DARIAN,sh052023,2022-12-24 12:56:17,rcm1-sclnc-owi-cm-20221224t125515-20221224t125759-00003-______ll_gd_GEO-IRWIN.nc,fuzzy_sat_time,0.0,24000.0,53.90913333333333,49,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh052023/rcm1-sclnc-owi-cm-20221224t125617-20221224t125744-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh052023/IRWIN/rcm1-sclnc-owi-cm-20221224t125515-20221224t125759-00003-______ll_gd_GEO-IRWIN.nc,0.1639260675589547,train
1050,DARIAN,sh052023,2022-12-26 23:48:49,rcm1-sclnd-owi-cm-20221226t234849-20221226t235004-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,25000.0,40.73871111107559,47,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh052023/rcm1-sclnd-owi-cm-20221226t234849-20221226t235004-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh052023/IRWIN/rcm1-sclnd-owi-cm-20221226t234849-20221226t235004-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
1051,DARIAN,sh052023,2022-12-23 12:48:04,rcm1-sclnb-owi-cm-20221223t124804-20221223t124948-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,19000.0,58.23250740740741,66,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh052023/rcm1-sclnb-owi-cm-20221223t124804-20221223t124948-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh052023/IRWIN/rcm1-sclnb-owi-cm-20221223t124804-20221223t124948-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
1052,DARIAN,sh052023,2022-12-31 00:56:30,rcm3-sclna-owi-cm-20221231t005642-20221231t005757-00003-______ll_gd_GEO-IRWIN.nc,fuzzy_sat_time,0.0,90000.0,22.932978701778243,20,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh052023/rcm3-sclna-owi-cm-20221231t005630-20221231t005810-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh052023/IRWIN/rcm3-sclna-owi-cm-20221231t005642-20221231t005757-00003-______ll_gd_GEO-IRWIN.nc,0.0339069471000637,train
1053,DARIAN,sh052023,2022-12-22 23:49:15,s1a-ew-owi-cm-20221222t234915-20221222t235128-000003-0590A7_ll_gd_GEO-IRWIN.nc,exact_contains,0.5,19000.0,53.15940740740741,49,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh052023/s1a-ew-owi-cm-20221222t234915-20221222t235128-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh052023/IRWIN/s1a-ew-owi-cm-20221222t234915-20221222t235128-000003-0590A7_ll_gd_GEO-IRWIN.nc,0.4294455066921606,train
1056,DARIAN,sh052023,2022-12-23 23:55:48,rcm3-sclnd-owi-cm-20221223t235601-20221223t235719-00003-______ll_gd_GEO-IRWIN.nc,fuzzy_sat_time,0.0,27000.0,58.77605925925926,54,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh052023/rcm3-sclnd-owi-cm-20221223t235548-20221223t235732-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh052023/IRWIN/rcm3-sclnd-owi-cm-20221223t235601-20221223t235719-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
1057,FLOSSIE,ep062025,2025-07-03 13:27:00,rcm1-sc50ma-owi-cm-20250703t132700-20250703t132813-00003-xxxxx_ll_gd_GEO-IRWIN.nc,exact_contains,0.0,43000.0,20.463509451196053,22,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep062025no_env/rcm1-sc50ma-owi-cm-20250703t132700-20250703t132813-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep062025/IRWIN/rcm1-sc50ma-owi-cm-20250703t132700-20250703t132813-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.0545570427023581,train
1058,FLOSSIE,ep062025,2025-06-30 12:32:33,rcm2-sc50mc-owi-cm-20250630t123233-20250630t123345-00003-xxxxx_ll_gd_GEO-IRWIN.nc,exact_contains,2.2,95000.0,29.929177641151124,24,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep062025no_env/rcm2-sc50mc-owi-cm-20250630t123233-20250630t123345-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep062025/IRWIN/rcm2-sc50mc-owi-cm-20250630t123233-20250630t123345-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.2478011472275334,train
1060,FLOSSIE,ep062025,2025-07-02 13:07:10,s1a-ew-owi-cm-20250702t130710-20250702t130813-000003-0770F2_ll_gd_GEO-IRWIN.nc,exact_contains,0.7,26000.0,52.27457037037036,48,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep062025no_env/s1a-ew-owi-cm-20250702t130710-20250702t130813-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep062025/IRWIN/s1a-ew-owi-cm-20250702t130710-20250702t130813-000003-0770F2_ll_gd_GEO-IRWIN.nc,0.0,train
1061,FLOSSIE,ep062025,2025-07-02 01:25:03,rcm1-sc50mc-owi-cm-20250702t012503-20250702t012613-00003-xxxxx_ll_gd_GEO-IRWIN.nc,exact_contains,0.0,26000.0,39.08042375816463,51,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep062025no_env/rcm1-sc50mc-owi-cm-20250702t012503-20250702t012613-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep062025/IRWIN/rcm1-sc50mc-owi-cm-20250702t012503-20250702t012613-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.3579349904397705,train
1062,ELEANOR,sh162024,2024-02-21 01:37:06,s1a-ew-owi-cm-20240221t013706-20240221t013809-000003-065EA4_ll_gd_GEO-IRWIN.nc,exact_contains,0.0,62000.0,33.87992592538092,26,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh162024/s1a-ew-owi-cm-20240221t013706-20240221t013809-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh162024/IRWIN/s1a-ew-owi-cm-20240221t013706-20240221t013809-000003-065EA4_ll_gd_GEO-IRWIN.nc,0.0,train
1063,NIGEL,al152023,2023-09-21 20:34:07,rcm1-sc50ma-owi-cm-20230921t203407-20230921t203525-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.5,74000.0,41.405633333331245,35,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al152023/rcm1-sc50ma-owi-cm-20230921t203407-20230921t203525-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al152023/IRWIN/rcm1-sc50ma-owi-cm-20230921t203407-20230921t203525-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
1064,NIGEL,al152023,2023-09-20 09:38:10,rcm1-sc50mb-owi-cm-20230920t093810-20230920t093928-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.7,59000.0,40.39428518518426,42,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al152023/rcm1-sc50mb-owi-cm-20230920t093810-20230920t093928-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al152023/IRWIN/rcm1-sc50mb-owi-cm-20230920t093810-20230920t093928-00003-______ll_gd_GEO-IRWIN.nc,0.0115997450605481,train
1066,NIGEL,al152023,2023-09-18 09:24:13,rcm1-sclnb-owi-cm-20230918t092413-20230918t092530-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,101000.0,28.15328098162631,33,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al152023/rcm1-sclnb-owi-cm-20230918t092413-20230918t092530-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al152023/IRWIN/rcm1-sclnb-owi-cm-20230918t092413-20230918t092530-00003-______ll_gd_GEO-IRWIN.nc,0.0319949012109624,train
1067,NIGEL,al152023,2023-09-20 21:28:53,rcm2-sc50mb-owi-cm-20230920t212853-20230920t212959-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.7,107000.0,37.25494814860704,41,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al152023/rcm2-sc50mb-owi-cm-20230920t212853-20230920t212959-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al152023/IRWIN/rcm2-sc50mb-owi-cm-20230920t212853-20230920t212959-00003-______ll_gd_GEO-IRWIN.nc,0.0019120458891013,train
1068,NIGEL,al152023,2023-09-19 09:31:18,rcm1-sc50mc-owi-cm-20230919t093118-20230919t093236-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.3,60000.0,37.31011851820372,40,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al152023/rcm1-sc50mc-owi-cm-20230919t093118-20230919t093236-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al152023/IRWIN/rcm1-sc50mc-owi-cm-20230919t093118-20230919t093236-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
1069,NIGEL,al152023,2023-09-18 21:42:10,rcm1-sclnd-owi-cm-20230918t214210-20230918t214327-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,82000.0,35.902883316210755,38,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al152023/rcm1-sclnd-owi-cm-20230918t214210-20230918t214327-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al152023/IRWIN/rcm1-sclnd-owi-cm-20230918t214210-20230918t214327-00003-______ll_gd_GEO-IRWIN.nc,0.1750159337157425,train
1071,LORENZO,al132019,2019-10-02 08:03:46,s1a-iw-owi-cm-20191002t080415-20191002t080555-000003-0353A1_ll_gd_GEO-IRWIN.nc,fuzzy_sat_time,2.0,157000.0,41.63558333333333,39,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132019/s1a-iw-owi-cm-20191002t080346-20191002t080555-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132019/IRWIN/s1a-iw-owi-cm-20191002t080415-20191002t080555-000003-0353A1_ll_gd_GEO-IRWIN.nc,0.0596558317399617,test
1078,HIDAYA,sh232024,2024-05-02 15:30:35,rcm3-sc50mc-owi-cm-20240502t153035-20240502t153151-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.6,27000.0,36.008222232998946,30,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh232024/rcm3-sc50mc-owi-cm-20240502t153035-20240502t153151-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh232024/IRWIN/rcm3-sc50mc-owi-cm-20240502t153035-20240502t153151-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
1080,HIDAYA,sh232024,2024-05-01 15:22:56,rcm3-sc50mb-owi-cm-20240501t152256-20240501t152421-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,28000.0,21.21318665265236,18,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh232024/rcm3-sc50mb-owi-cm-20240501t152256-20240501t152421-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh232024/IRWIN/rcm3-sc50mb-owi-cm-20240501t152256-20240501t152421-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
1081,HIDAYA,sh232024,2024-05-03 15:38:56,rcm3-sc50mc-owi-cm-20240503t153856-20240503t154012-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.6,10000.0,40.483407407412095,37,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh232024/rcm3-sc50mc-owi-cm-20240503t153856-20240503t154012-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh232024/IRWIN/rcm3-sc50mc-owi-cm-20240503t153856-20240503t154012-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
1083,IMELDA,al092025,2025-10-02 10:03:03,rcm3-sc50mc-owi-cm-20251002t100303-20251002t100416-00003-xxxxx_ll_gd_GEO-IRWIN.nc,exact_contains,0.7,38000.0,49.115833333333335,38,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al092025no_env/rcm3-sc50mc-owi-cm-20251002t100303-20251002t100416-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al092025/IRWIN/rcm3-sc50mc-owi-cm-20251002t100303-20251002t100416-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.0,train
1085,IMELDA,al092025,2025-09-29 23:03:37,rcm1-sclna-owi-cm-20250929t230337-20250929t230447-00003-xxxxx_ll_gd_GEO-IRWIN.nc,exact_contains,0.25,179000.0,21.098116179082588,28,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al092025no_env/rcm1-sclna-owi-cm-20250929t230337-20250929t230447-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al092025/IRWIN/rcm1-sclna-owi-cm-20250929t230337-20250929t230447-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.3727214786488209,train
